"uid","fare_amount","pickup_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count"
63248,10.5,"2013-03-21 08:11:33 UTC",-73.984316,40.76,-73.97954,40.738195,1
23088,10,"2013-03-03 01:18:10 UTC",-73.98043,40.760058,-73.972061,40.794834,1
11494,5.5,"2013-03-25 18:38:00 UTC",-73.98666,40.757607,-73.981472,40.763042,1
51831,8.5,"2013-03-02 00:51:00 UTC",-73.969207,40.766732,-73.951947,40.787277,1
44156,5.5,"2013-03-02 22:02:30 UTC",-74.000701,40.747112,-74.001039,40.741854,1
23083,7.5,"2013-03-25 12:21:16 UTC",-73.960405,40.775443,-73.959173,40.759449,1
34718,8.5,"2013-03-21 00:51:00 UTC",-74.003732,40.713172,-73.988495,40.697242,6
30694,10,"2013-03-24 15:43:00 UTC",-73.957025,40.7663,-73.980552,40.783242,1
65588,52,"2013-03-28 12:19:00 UTC",-73.783563,40.648552,-73.961862,40.762333,1
44343,3.5,"2013-03-03 07:47:55 UTC",-73.991567,40.749631,-73.987628,40.745314,1
66223,6,"2013-03-09 21:58:00 UTC",-73.937592,40.804267,-73.941805,40.807042,1
36819,24,"2013-03-20 19:06:13 UTC",-73.993056,40.752737,-73.948491,40.832179,2
60415,8,"2013-03-30 09:45:17 UTC",-73.965081,40.806644,-73.979939,40.784047,1
53816,4,"2013-03-06 11:04:00 UTC",-73.937315,40.758237,-73.974292,40.751865,5
2981,10.5,"2013-03-31 14:29:38 UTC",-73.972617,40.677448,-73.990543,40.693598,1
17739,13.5,"2013-03-28 08:39:25 UTC",-73.973443,40.784724,-73.980543,40.753978,1
51471,25.5,"2013-03-23 19:27:00 UTC",-73.99593,40.755697,-73.98076,40.721747,1
43553,11.5,"2013-03-06 14:15:00 UTC",-73.976762,40.775277,-73.96621,40.757407,1
13298,9,"2013-03-29 09:10:44 UTC",-73.973346,40.748996,-73.995386,40.743894,1
27343,40.83,"2013-03-23 19:10:00 UTC",-73.872992,40.774075,-73.989447,40.732477,1
47621,7,"2013-03-08 19:28:00 UTC",-73.979235,40.737082,-73.983385,40.726005,3
53448,13.5,"2013-03-04 18:27:00 UTC",-74.005685,40.751102,-73.969605,40.758822,1
20559,10,"2013-03-05 09:57:00 UTC",-73.925645,40.74745,-73.950587,40.744992,1
34549,14,"2013-03-31 19:25:54 UTC",-73.97769,40.787204,-73.973137,40.748381,1
50328,8.5,"2013-03-16 00:18:55 UTC",-73.981367,40.76339,-73.976142,40.751422,1
60460,9,"2013-03-06 15:36:52 UTC",-73.964108,40.7736,-73.973367,40.789806,1
25218,11,"2013-03-15 03:27:00 UTC",-73.95934,40.763157,-73.972387,40.790482,1
1891,3,"2013-03-28 16:17:50 UTC",-73.989955,40.77229,-73.99057,40.769076,1
39344,11,"2013-03-02 18:36:08 UTC",-73.978424,40.778024,-73.977535,40.753569,1
36209,57.33,"2013-03-28 10:26:00 UTC",-73.78536,40.648452,-73.985872,40.761452,5
17082,8,"2013-03-17 18:09:00 UTC",-73.99098,40.749695,-73.980632,40.753177,1
60493,9.5,"2013-03-19 11:02:00 UTC",-73.980178,40.757902,-73.98728,40.738932,2
38720,4,"2013-03-06 05:34:10 UTC",-73.911737,40.767946,-73.919078,40.759009,1
38188,14,"2013-03-27 23:12:00 UTC",-73.995682,40.749302,-73.95421,40.770187,1
58163,10,"2013-03-02 01:53:48 UTC",-73.999161,40.719852,-74.006792,40.739411,3
64307,32,"2013-03-08 00:16:22 UTC",-73.863375,40.769971,-74.007846,40.724865,1
33905,4.5,"2013-03-28 09:49:00 UTC",-73.989835,40.751935,-73.982247,40.75702,1
34093,8.5,"2013-03-09 03:09:04 UTC",-74.005231,40.740043,-74.008067,40.715035,1
61075,10,"2013-03-02 03:46:47 UTC",-73.987807,40.71858,-73.977551,40.746271,2
38005,12,"2013-03-05 10:38:00 UTC",-73.960997,40.769027,-73.9709,40.795995,1
32239,14.5,"2013-03-04 07:34:00 UTC",-73.979097,40.763293,-73.95158,40.799268,1
23633,9.5,"2013-03-09 03:51:00 UTC",-73.985855,40.760647,-73.987308,40.736717,1
33198,8.5,"2013-03-03 15:25:00 UTC",-73.98431,40.774092,-73.958373,40.765417,1
41996,7.5,"2013-03-02 15:31:48 UTC",-73.974598,40.778309,-73.983989,40.759972,3
67524,5.5,"2013-03-06 15:07:00 UTC",-73.983117,40.744487,-73.990317,40.735002,1
57568,19,"2013-03-14 23:21:22 UTC",-73.970867,40.675203,-73.956428,40.718889,1
44953,9,"2013-03-27 22:35:40 UTC",-73.991173,40.760292,-73.985649,40.748577,2
36108,7,"2013-03-30 09:43:00 UTC",-73.983552,40.72598,-73.998482,40.73552,2
42600,13.5,"2013-03-05 09:54:49 UTC",-73.975324,40.741451,-73.97909,40.766695,1
67186,9.5,"2013-03-03 18:32:37 UTC",-73.979147,40.744379,-73.962574,40.769675,2
20077,52,"2013-03-01 22:55:00 UTC",-73.782077,40.645102,-74.00014,40.735207,1
2484,12.5,"2013-03-13 23:18:00 UTC",-73.97202,40.760002,-74.007295,40.731767,1
64897,3.5,"2013-03-12 09:23:00 UTC",-73.982327,40.751405,-73.98344,40.749695,6
38318,6.5,"2013-03-10 03:27:00 UTC",-73.98319,40.752155,-73.99663,40.753002,5
22749,10,"2013-03-07 14:01:00 UTC",-73.982178,40.77388,-73.962255,40.763857,1
32888,4,"2013-03-03 04:19:00 UTC",-73.985307,40.72206,-73.987073,40.725207,1
59208,15.5,"2013-03-07 02:11:00 UTC",-74.003292,40.725282,-73.95255,40.727135,1
19192,9.5,"2013-03-28 09:13:00 UTC",-74.007132,40.70835,-74.013452,40.715302,1
6017,12.5,"2013-03-07 12:11:00 UTC",-73.989822,40.756207,-73.96674,40.769002,1
59900,11.5,"2013-03-07 21:48:00 UTC",-73.975947,40.744762,-74.008045,40.748618,1
65220,7.5,"2013-03-04 16:51:00 UTC",-73.986042,40.735062,-73.98454,40.747417,5
309,10,"2013-03-07 15:47:00 UTC",-73.990783,40.765917,-73.981438,40.750332,3
1612,11,"2013-03-09 22:27:00 UTC",-73.982535,40.745012,-73.960157,40.771255,1
36133,7,"2013-03-23 17:22:42 UTC",-73.976373,40.744207,-73.99284,40.736909,1
1211,9,"2013-03-27 13:43:07 UTC",-74.001713,40.730638,-73.984875,40.745304,1
4104,10,"2013-03-19 00:33:00 UTC",-73.997187,40.76293,-73.96418,40.764587,1
67589,5,"2013-03-16 20:57:00 UTC",-73.974057,40.750837,-73.973857,40.779627,1
56336,6,"2013-03-24 20:43:43 UTC",-73.967869,40.759952,-73.953546,40.767096,2
22705,17.5,"2013-03-30 03:24:16 UTC",-73.988761,40.758768,-73.952786,40.823106,1
63404,9,"2013-03-26 01:38:56 UTC",-73.988704,40.720338,-74.006674,40.739392,1
40440,12.5,"2013-03-31 17:00:00 UTC",-73.995467,40.750697,-73.962767,40.766442,1
37897,9.5,"2013-03-29 08:36:35 UTC",-73.991515,40.75984,-73.972105,40.750643,1
4778,20.5,"2013-03-06 19:42:00 UTC",-73.990658,40.718355,-73.980257,40.780682,1
26477,6.5,"2013-03-17 12:12:00 UTC",-73.987375,40.725267,-73.973857,40.737847,1
25147,7,"2013-03-11 17:42:32 UTC",-73.968434,40.761511,-73.956174,40.77397,1
20190,6.5,"2013-03-29 16:52:58 UTC",-73.978858,40.785605,-73.982193,40.769846,1
50401,20,"2013-03-28 22:56:00 UTC",-73.988777,40.73122,-73.969105,40.674892,1
14023,7.5,"2013-03-13 10:56:10 UTC",-73.992865,40.693572,-73.98351,40.686572,1
26066,8,"2013-03-21 15:38:00 UTC",-73.987803,40.775742,-73.970837,40.783292,1
26250,6.5,"2013-03-27 01:16:16 UTC",-73.967754,40.756065,-73.981853,40.736738,2
43992,15.5,"2013-03-07 19:20:00 UTC",-74.004435,40.716545,-73.983597,40.76038,5
4736,11.5,"2013-03-22 15:14:36 UTC",-73.99571,40.769482,-73.987705,40.751244,1
67713,6,"2013-03-06 11:41:20 UTC",-73.972182,40.765467,-73.974265,40.754441,1
20397,12,"2013-03-13 18:59:57 UTC",-74.006401,40.717222,-73.975877,40.733317,1
65375,9.5,"2013-03-31 02:11:00 UTC",-73.992472,40.724537,-74.01317,40.702672,1
44366,8.5,"2013-03-24 00:39:00 UTC",-73.983695,40.74306,-73.994435,40.724727,6
56701,6.5,"2013-03-10 04:44:10 UTC",-73.940325,40.693456,-73.924619,40.701197,1
31461,14,"2013-03-22 15:20:00 UTC",-74.003415,40.72017,-73.983327,40.744347,1
61710,17.5,"2013-03-13 12:48:04 UTC",-73.959524,40.782783,-73.985434,40.747276,1
13495,3,"2013-03-16 21:39:58 UTC",-73.982661,40.734645,-73.980456,40.734393,1
33369,8,"2013-03-27 18:48:00 UTC",-73.99681,40.762945,-73.978752,40.753052,1
27232,15,"2013-03-30 03:21:22 UTC",-73.983688,40.725882,-73.94058,40.71965,1
67429,12,"2013-03-31 11:54:00 UTC",-73.984653,40.757567,-74.000697,40.730745,2
9799,4,"2013-03-21 23:32:00 UTC",-74.002625,40.749737,-74.001435,40.755597,1
41221,4.5,"2013-03-16 15:31:00 UTC",-74.00414,40.731247,-74.00636,40.72231,1
18051,4.5,"2013-03-06 19:32:00 UTC",-73.992765,40.753637,-73.984117,40.749967,6
54607,5.5,"2013-03-03 12:09:05 UTC",-73.968399,40.767828,-73.958647,40.781077,1
36123,9,"2013-03-08 16:09:46 UTC",-73.981058,40.756217,-73.97087,40.749108,1
43615,4.5,"2013-03-12 23:31:37 UTC",-73.98034,40.759905,-73.970496,40.75607,1
10222,6.5,"2013-03-31 00:04:00 UTC",-73.973282,40.743997,-73.986078,40.75351,1
44440,10.5,"2013-03-05 19:47:00 UTC",-73.975438,40.749815,-73.950337,40.775557,1
65322,4.5,"2013-03-09 18:52:37 UTC",-73.989005,40.745044,-73.983663,40.73911,2
60831,3.5,"2013-03-20 21:34:32 UTC",-73.953057,40.791595,-73.958039,40.784804,1
61545,13.5,"2013-03-21 07:07:00 UTC",-74.017055,40.709202,-73.991955,40.744957,1
58652,12,"2013-03-10 06:31:45 UTC",-73.924069,40.744022,-73.967993,40.765898,1
10867,4,"2013-03-31 01:33:00 UTC",-73.992812,40.763363,-73.996218,40.760377,5
37919,14,"2013-03-26 21:41:00 UTC",-74.005017,40.728622,-73.9893,40.773182,1
30912,16,"2013-03-19 17:19:00 UTC",-73.950462,40.78572,-73.984615,40.742662,1
69356,9,"2013-03-18 15:14:00 UTC",-73.981947,40.773817,-73.991292,40.75034,1
6530,11,"2013-03-27 10:55:00 UTC",-73.965125,40.769442,-73.985557,40.741402,1
22836,7,"2013-03-24 23:28:00 UTC",-73.967315,40.766622,-73.97558,40.752085,5
33912,4.5,"2013-03-16 11:46:37 UTC",-73.987649,40.768661,-73.977701,40.764417,1
3285,8,"2013-03-27 21:59:00 UTC",-73.970672,40.758767,-73.985035,40.736172,5
12593,7,"2013-03-14 20:07:00 UTC",-73.96495,40.766813,-73.978322,40.748107,1
21615,12.5,"2013-03-28 13:57:31 UTC",-73.997782,40.724135,-73.972617,40.749473,1
22179,5,"2013-03-11 08:53:50 UTC",-73.968775,40.751763,-73.96716,40.757402,1
51375,18,"2013-03-28 02:42:49 UTC",-73.987232,40.692452,-73.977039,40.646538,1
67856,7.5,"2013-03-19 09:01:00 UTC",-73.991162,40.757885,-73.984902,40.759115,2
9908,7.5,"2013-03-02 23:43:25 UTC",-73.984859,40.747748,-73.983891,40.76023,2
47999,8.5,"2013-03-13 17:43:09 UTC",-73.971296,40.757957,-73.976262,40.748263,1
50636,10,"2013-03-21 20:34:29 UTC",-73.976148,40.745101,-73.983611,40.721525,1
56779,18,"2013-03-06 13:24:00 UTC",-74.008437,40.71655,-73.975277,40.756302,1
4462,12.5,"2013-03-18 21:50:00 UTC",-73.979687,40.781292,-73.986792,40.771545,1
34755,15.5,"2013-03-05 22:29:00 UTC",-73.919242,40.759035,-73.86612,40.731337,1
25196,7.5,"2013-03-08 09:22:51 UTC",-74.001578,40.732202,-74.004606,40.741653,1
41429,17.5,"2013-03-11 09:08:00 UTC",-73.96275,40.77552,-73.987312,40.739333,1
59616,24,"2013-03-21 23:18:38 UTC",-73.997557,40.724317,-73.949844,40.761805,1
1841,21,"2013-03-18 22:33:00 UTC",-74.009245,40.710967,-73.96146,40.766652,1
30985,10.5,"2013-03-24 01:29:00 UTC",-73.996648,40.737377,-74.015068,40.716233,5
54489,7,"2013-03-23 07:18:00 UTC",-73.954092,40.806232,-73.952162,40.792925,2
686,10,"2013-03-14 19:51:00 UTC",-74.004613,40.711852,-74.004613,40.711852,1
20636,12,"2013-03-22 21:57:03 UTC",-73.982635,40.745087,-73.951386,40.774107,1
52672,8,"2013-03-01 21:55:00 UTC",-73.969892,40.750412,-73.980795,40.764427,1
14259,8,"2013-03-20 11:24:42 UTC",-73.965873,40.767436,-73.953012,40.785742,1
6682,5.5,"2013-03-04 06:18:00 UTC",-73.97985,40.78375,-73.969352,40.779255,1
20031,15,"2013-03-31 19:53:00 UTC",-73.952108,40.769585,-73.985885,40.730855,1
56734,11,"2013-03-02 00:23:30 UTC",-73.961039,40.709485,-73.999591,40.715289,3
19714,8,"2013-03-20 19:57:48 UTC",-73.974204,40.7889,-73.959512,40.813749,1
63192,26,"2013-03-31 07:56:13 UTC",-73.983104,40.757846,-73.919629,40.829001,2
69977,10,"2013-03-30 01:30:49 UTC",-73.982513,40.692357,-74.006377,40.722031,1
62136,5.5,"2013-03-13 12:56:13 UTC",-73.963763,40.8081,-73.956785,40.81825,4
64148,9,"2013-03-26 08:25:00 UTC",-73.976457,40.73992,-73.979378,40.75258,1
7272,6.5,"2013-03-17 12:11:24 UTC",-73.95444,40.766493,-73.955167,40.779542,1
60163,11.5,"2013-03-26 11:52:58 UTC",-73.981919,40.764184,-73.959632,40.760202,1
10288,3.5,"2013-03-29 00:24:42 UTC",-73.983877,40.731778,-73.981364,40.734865,2
24808,10.5,"2013-03-03 20:39:19 UTC",-74.005144,40.707278,-74.00899,40.732571,1
59207,6,"2013-03-14 13:39:37 UTC",-73.978143,40.772709,-73.981888,40.762855,1
47150,6.5,"2013-03-30 17:48:06 UTC",-73.985067,40.76398,-73.981569,40.780069,1
69532,15.5,"2013-03-06 15:50:37 UTC",-73.996277,40.726029,-73.971174,40.761933,1
30179,12,"2013-03-02 22:12:46 UTC",-73.990763,40.719444,-74.008671,40.741489,1
60115,28,"2013-03-08 00:30:52 UTC",-73.991059,40.755359,-73.886127,40.753597,1
60710,6.5,"2013-03-06 16:33:00 UTC",-73.9923,40.73457,-73.992545,40.748037,1
68874,7,"2013-03-13 06:35:07 UTC",-73.990916,40.751091,-73.971785,40.754649,1
22910,14.5,"2013-03-22 16:50:00 UTC",-73.95414,40.79004,-73.965677,40.755332,1
28367,8.5,"2013-03-06 12:56:52 UTC",-73.977402,40.777009,-73.964098,40.764685,1
62202,15.5,"2013-03-11 15:46:00 UTC",-73.946837,40.780666,-73.959915,40.809673,1
68743,12.5,"2013-03-09 02:32:55 UTC",-73.985622,40.742587,-74.009511,40.704661,1
956,52,"2013-03-25 17:13:12 UTC",-73.788338,40.647179,-73.957203,40.80525,1
3810,13.5,"2013-03-15 08:49:00 UTC",-73.987845,40.768977,-73.98168,40.75054,2
29063,19.5,"2013-03-23 10:56:27 UTC",-73.97555,40.756005,-74.014411,40.709521,1
31060,8,"2013-03-22 00:13:00 UTC",-73.99104,40.750727,-73.987895,40.73267,1
3452,4.5,"2013-03-27 08:05:33 UTC",-73.973707,40.74814,-73.97278,40.753038,1
57246,6,"2013-03-27 10:23:49 UTC",-73.988538,40.778476,-73.973417,40.782671,1
66803,8.5,"2013-03-02 03:29:00 UTC",-74.007987,40.736198,-73.979672,40.743635,3
42488,8,"2013-03-14 21:37:35 UTC",-73.984702,40.74466,-73.98862,40.759214,1
198,7,"2013-03-28 09:00:00 UTC",-73.968488,40.754792,-73.972055,40.759972,1
45288,9,"2013-03-12 16:58:00 UTC",-73.991617,40.73535,-73.98633,40.730347,1
3874,7.5,"2013-03-05 09:50:01 UTC",-73.986314,40.740373,-74.002748,40.749868,1
48327,8,"2013-03-05 12:36:00 UTC",-73.981497,40.762475,-73.992327,40.758647,1
41208,7.5,"2013-03-12 12:43:00 UTC",-73.984902,40.744732,-73.986605,40.751567,1
32602,6.5,"2013-03-12 21:53:24 UTC",-73.990382,40.741938,-73.981241,40.758531,1
14604,8,"2013-03-28 12:56:49 UTC",-73.991703,40.729538,-73.979348,40.749852,1
52300,8,"2013-03-17 10:20:53 UTC",-73.969349,40.796911,-73.948808,40.781931,2
13551,8.5,"2013-03-06 17:06:00 UTC",-74.01522,40.707482,-74.006488,40.732177,1
5655,5.5,"2013-03-08 15:59:23 UTC",-73.984306,40.754243,-73.972002,40.758003,1
14777,6.5,"2013-03-05 06:34:00 UTC",-73.976123,40.751463,-73.991167,40.750233,2
27984,5,"2013-03-03 12:57:00 UTC",-74.00154,40.730832,-73.992555,40.738542,1
35638,15.5,"2013-03-19 19:25:41 UTC",-73.990691,40.740216,-74.011387,40.702525,1
39036,5.5,"2013-03-05 16:23:19 UTC",-73.977413,40.758835,-73.976015,40.751594,1
65506,6.5,"2013-03-15 13:28:00 UTC",-73.957657,40.785472,-73.974692,40.78738,5
7286,8,"2013-03-09 00:30:45 UTC",-73.98094,40.747875,-73.992002,40.725937,3
21406,4,"2013-03-03 17:48:00 UTC",-73.964718,40.760327,-73.968948,40.757415,1
48516,5.5,"2013-03-21 13:40:00 UTC",-73.986285,40.751072,-73.984757,40.74638,1
66215,6.5,"2013-03-16 00:21:00 UTC",-74.009872,40.729735,-74.005048,40.719008,1
8074,5,"2013-03-02 09:34:10 UTC",-73.972261,40.756715,-73.97855,40.75233,2
9685,10,"2013-03-23 14:11:00 UTC",-73.99002,40.732797,-73.972245,40.757182,6
16446,16,"2013-03-08 18:22:00 UTC",-73.98513,40.718975,-73.969285,40.763772,1
37795,22.5,"2013-03-24 15:09:00 UTC",-74.005665,40.740507,-73.956807,40.744722,1
63032,9.5,"2013-03-29 21:26:00 UTC",-73.995105,40.726667,-73.98112,40.741652,5
28679,24.5,"2013-03-03 02:55:01 UTC",-73.966616,40.71505,-73.993753,40.757237,2
26367,11.5,"2013-03-19 10:39:46 UTC",-73.982293,40.758206,-73.958004,40.778476,1
19809,14,"2013-03-17 08:38:00 UTC",-73.99096,40.750727,-74.00739,40.706237,1
8376,5.5,"2013-03-19 10:04:00 UTC",-73.998042,40.740775,-74.008042,40.731847,1
53901,8,"2013-03-20 18:26:58 UTC",-73.971644,40.762089,-73.981918,40.773162,2
27764,8,"2013-03-27 08:51:44 UTC",-73.988719,40.773831,-73.980186,40.762397,1
12788,11,"2013-03-13 21:16:00 UTC",-73.979717,40.776207,-74.000707,40.747242,2
22488,10,"2013-03-13 23:51:00 UTC",-73.977132,40.76438,-73.976292,40.794077,1
25008,14.5,"2013-03-17 12:40:00 UTC",-73.975482,40.792122,-73.95404,40.778792,1
9488,11.5,"2013-03-23 19:35:00 UTC",-73.92349,40.615202,-73.92349,40.615202,2
36296,17,"2013-03-02 04:11:00 UTC",-73.96611,40.760667,-73.944742,40.721777,2
15280,5.5,"2013-03-21 02:15:27 UTC",-73.961492,40.714256,-73.953193,40.727961,1
66046,12.5,"2013-03-07 13:43:59 UTC",-73.989486,40.746782,-73.971276,40.75252,1
69801,6.5,"2013-03-21 10:27:00 UTC",-73.989488,40.752665,-73.993102,40.737487,1
36769,19,"2013-03-18 19:35:00 UTC",-73.954882,40.769535,-73.994597,40.745337,1
64863,14.5,"2013-03-01 11:37:00 UTC",-73.952865,40.791867,-73.982612,40.762915,2
18857,14.5,"2013-03-08 17:04:26 UTC",-73.992548,40.74314,-73.969753,40.786424,1
29623,4.5,"2013-03-16 03:55:12 UTC",-73.870958,40.733197,-73.879297,40.728332,1
43634,6.5,"2013-03-06 16:00:29 UTC",-73.974819,40.747629,-73.983087,40.731534,1
14975,4.5,"2013-03-03 00:20:53 UTC",-74.014991,40.704885,-74.009352,40.714062,1
14548,6.5,"2013-03-04 13:11:48 UTC",-73.98184,40.778062,-73.965718,40.795335,1
43158,11,"2013-03-04 06:15:00 UTC",-73.95909,40.809657,-73.960798,40.779888,1
43045,16.5,"2013-03-28 09:45:00 UTC",-73.974942,40.751912,-74.008277,40.702915,6
61183,6,"2013-03-04 16:18:39 UTC",-73.97024,40.764689,-73.958689,40.777644,1
52554,7,"2013-03-27 18:03:00 UTC",-73.963435,40.768382,-73.969492,40.75339,1
62804,5.5,"2013-03-29 17:21:00 UTC",-73.973617,40.779382,-73.96383,40.792737,3
23825,32.83,"2013-03-18 07:21:00 UTC",-73.870822,40.773672,-73.965897,40.759782,1
33111,4,"2013-03-16 22:32:00 UTC",-73.982628,40.728672,-73.982628,40.728672,1
66220,12,"2013-03-11 20:47:00 UTC",-73.973057,40.761652,-73.9969,40.734832,1
65250,38.83,"2013-03-25 10:26:55 UTC",-73.872889,40.77417,-73.978382,40.761811,1
66483,7.5,"2013-03-15 09:52:00 UTC",-74.001377,40.746455,-74.00539,40.730102,5
42765,48.5,"2013-03-17 18:08:02 UTC",-73.781982,40.644712,-73.93742,40.713874,1
7725,18,"2013-03-31 09:26:00 UTC",-73.9892,40.696187,-73.907058,40.692817,6
62835,13,"2013-03-17 19:24:14 UTC",-73.983209,40.750847,-73.990678,40.71899,4
15727,16,"2013-03-16 11:36:14 UTC",-73.972823,40.784241,-73.968454,40.761821,1
20621,4,"2013-03-13 15:32:00 UTC",-73.949845,40.772205,-73.954107,40.766387,1
61610,10.5,"2013-03-23 23:26:00 UTC",-73.983303,40.743787,-73.997585,40.72255,2
48229,10.5,"2013-03-04 18:47:00 UTC",-73.985372,40.731595,-73.972902,40.757477,2
34750,3.5,"2013-03-04 01:54:00 UTC",-73.977655,40.738052,-73.975342,40.741387,1
6227,12,"2013-03-22 18:29:00 UTC",-73.992632,40.730212,-73.972828,40.7563,1
65046,14.5,"2013-03-02 23:48:00 UTC",-73.993497,40.682255,-73.96864,40.6439,2
57335,6.5,"2013-03-14 13:59:00 UTC",-73.973972,40.750932,-73.97941,40.745452,6
10343,33,"2013-03-28 23:57:07 UTC",-73.960015,40.815172,-73.985691,40.717372,1
69236,16.5,"2013-03-01 04:06:00 UTC",-74.009252,40.706405,-73.999555,40.758055,1
22341,8.5,"2013-03-10 12:56:00 UTC",-73.994067,40.756485,-73.990172,40.744127,1
48096,26.5,"2013-03-17 01:48:00 UTC",-73.984037,40.73761,-73.959668,40.644107,1
68440,9.5,"2013-03-22 21:44:00 UTC",-73.998025,40.74092,-73.987332,40.73336,1
54202,6,"2013-03-06 14:34:31 UTC",-74.001965,40.715382,-74.011089,40.716424,1
31213,11,"2013-03-31 01:23:47 UTC",-73.9859,40.726668,-74.012081,40.706988,2
52128,17.5,"2013-03-04 08:06:00 UTC",-73.983232,40.766683,-74.013725,40.715337,1
25121,12,"2013-03-10 18:19:00 UTC",-73.989692,40.776277,-73.954735,40.77739,5
20925,24.5,"2013-03-25 18:38:00 UTC",-73.95101,40.724087,-73.990582,40.756192,1
38963,6.5,"2013-03-24 03:26:02 UTC",-73.99342,40.728085,-73.976682,40.736235,1
40137,8,"2013-03-02 19:27:00 UTC",-73.987215,40.733205,-73.972322,40.746432,1
37000,15.5,"2013-03-16 12:27:00 UTC",-73.94831,40.781447,-73.982972,40.735,1
7361,6,"2013-03-12 15:26:00 UTC",-73.971982,40.794637,-73.979212,40.782605,1
40441,10,"2013-03-20 04:17:00 UTC",-73.941462,40.806127,-73.965602,40.765832,5
52467,9,"2013-03-27 23:51:07 UTC",-73.996744,40.742874,-73.98911,40.76695,1
17735,9.5,"2013-03-04 15:35:00 UTC",-73.970117,40.794112,-73.95454,40.820612,6
18846,9,"2013-03-09 13:45:07 UTC",-74.005489,40.738656,-74.016085,40.711167,1
69070,5.5,"2013-03-24 21:04:00 UTC",-73.965817,40.7951,-73.951185,40.785702,6
60072,12,"2013-03-05 14:33:34 UTC",-73.961504,40.760284,-73.987859,40.767123,1
5170,19,"2013-03-23 22:41:24 UTC",-73.936015,40.814484,-73.983817,40.744089,1
4192,57.33,"2013-03-29 08:26:00 UTC",-73.781478,40.64504,-73.983202,40.749935,1
43043,8.5,"2013-03-22 01:27:00 UTC",-73.969457,40.766005,-73.96383,40.768262,1
14863,6.5,"2013-03-14 16:07:49 UTC",-73.973967,40.747421,-73.982339,40.731346,1
41692,13,"2013-03-08 20:27:13 UTC",-73.974948,40.755537,-74.008122,40.738924,1
29543,5.5,"2013-03-31 16:36:00 UTC",-73.973737,40.760935,-73.963392,40.774357,1
37709,6.5,"2013-03-18 14:25:51 UTC",-73.974509,40.762432,-73.983843,40.760409,1
3193,13,"2013-03-09 16:52:00 UTC",-73.99068,40.750262,-73.964625,40.764117,4
11725,16,"2013-03-24 12:55:56 UTC",-73.990936,40.771048,-73.978236,40.737317,1
57403,7.5,"2013-03-08 22:07:00 UTC",-73.988427,40.764372,-73.972357,40.759887,5
53053,11.5,"2013-03-17 18:19:00 UTC",-73.998452,40.728495,-73.975397,40.749472,1
42093,9.5,"2013-03-29 01:38:00 UTC",-73.959055,40.709414,-73.989904,40.714001,1
58588,38.5,"2013-03-21 00:41:08 UTC",-73.967432,40.767123,-73.911082,40.679598,1
8119,5.5,"2013-03-07 12:05:00 UTC",-74.000205,40.753285,-73.990305,40.754505,1
65717,6,"2013-03-31 02:32:06 UTC",-73.984148,40.750034,-73.991103,40.758531,2
19154,5,"2013-03-23 00:11:42 UTC",-73.987181,40.720389,-73.98049,40.722539,1
17887,4.5,"2013-03-27 13:26:07 UTC",-73.982847,40.779119,-73.978926,40.784597,1
41023,5,"2013-03-21 23:25:00 UTC",-73.918743,40.7702,-73.925138,40.762307,4
55595,5,"2013-03-22 05:38:40 UTC",-73.952228,40.781253,-73.952922,40.791022,1
66484,42.33,"2013-03-18 06:25:18 UTC",-74.001766,40.709365,-73.861884,40.767342,1
12329,6.5,"2013-03-24 01:10:00 UTC",-74.000957,40.718762,-73.99822,40.729655,1
41697,25,"2013-03-07 21:25:00 UTC",-73.973565,40.75109,-73.990355,40.699835,1
17377,6,"2013-03-11 21:23:40 UTC",-73.989647,40.758001,-73.977487,40.754961,1
24720,5.5,"2013-03-27 22:26:00 UTC",-73.982555,40.772192,-73.980655,40.733782,2
4378,57.33,"2013-03-07 21:25:00 UTC",-73.992835,40.728193,-73.77639,40.645215,1
3511,5,"2013-03-05 19:32:00 UTC",-73.994188,40.726742,-73.98458,40.73045,1
39651,16.5,"2013-03-09 19:49:30 UTC",-73.994658,40.727549,-73.984675,40.748365,3
62370,5.5,"2013-03-09 21:18:52 UTC",-73.997869,40.756296,-74.003059,40.744095,1
67954,10,"2013-03-17 00:00:44 UTC",-73.991603,40.715497,-73.996402,40.732007,3
18489,6.5,"2013-03-10 04:47:00 UTC",-73.994547,40.729472,-74.00161,40.740982,2
58306,4,"2013-03-28 20:17:26 UTC",-73.983179,40.747594,-73.974428,40.744113,1
